Time_Index,Freq_245,Freq_410,Freq_610,Freq_1415,Freq_2695,Freq_4995,Freq_8800,Freq_15400
52150.0,8.0,39.0,63.0,102.0,138.0,212.0,273.0,549.0
52151.0,8.0,39.0,63.0,102.0,137.0,212.0,274.0,554.0
52152.0,8.0,39.0,63.0,100.0,138.0,212.0,273.0,551.0
52153.0,8.0,39.0,63.0,99.0,138.0,212.0,274.0,552.0
52154.0,8.0,40.0,63.0,99.0,139.0,212.0,274.0,550.0
52155.0,8.0,39.0,63.0,100.0,138.0,212.0,274.0,548.0
52156.0,8.0,39.0,63.0,100.0,137.0,212.0,275.0,555.0
52157.0,8.0,39.0,63.0,100.0,138.0,212.0,275.0,555.0
52158.0,8.0,39.0,63.0,100.0,138.0,212.0,275.0,561.0
52159.0,8.0,39.0,63.0,101.0,140.0,212.0,274.0,556.0
52200.0,8.0,39.0,63.0,102.0,139.0,212.0,273.0,554.0
52201.0,8.0,39.0,63.0,102.0,139.0,212.0,272.0,550.0
52202.0,8.0,40.0,63.0,102.0,138.0,212.0,273.0,553.0
52203.0,8.0,40.0,63.0,101.0,138.0,212.0,273.0,551.0
52204.0,8.0,40.0,63.0,101.0,138.0,211.0,274.0,554.0
52205.0,8.0,39.0,63.0,101.0,138.0,211.0,274.0,556.0
52206.0,8.0,39.0,63.0,102.0,139.0,210.0,274.0,556.0
52207.0,8.0,39.0,63.0,102.0,139.0,211.0,275.0,556.0
52208.0,8.0,40.0,63.0,101.0,139.0,211.0,274.0,554.0
52209.0,8.0,40.0,63.0,100.0,137.0,211.0,274.0,555.0
52210.0,8.0,40.0,63.0,100.0,137.0,212.0,274.0,555.0
52211.0,8.0,39.0,63.0,100.0,136.0,212.0,273.0,554.0
52212.0,8.0,40.0,63.0,101.0,136.0,211.0,273.0,549.0
52213.0,8.0,40.0,63.0,100.0,136.0,211.0,273.0,546.0
52214.0,8.0,40.0,63.0,100.0,136.0,211.0,274.0,548.0
52215.0,8.0,40.0,63.0,100.0,136.0,213.0,274.0,551.0
52216.0,8.0,40.0,63.0,100.0,137.0,214.0,274.0,551.0
52217.0,8.0,39.0,63.0,100.0,138.0,213.0,273.0,552.0
52218.0,8.0,39.0,63.0,100.0,139.0,212.0,272.0,552.0
52219.0,8.0,39.0,63.0,100.0,139.0,211.0,273.0,551.0
52220.0,8.0,39.0,63.0,100.0,139.0,211.0,273.0,552.0
52221.0,8.0,40.0,63.0,101.0,138.0,211.0,274.0,552.0
52222.0,8.0,40.0,63.0,100.0,137.0,211.0,274.0,553.0
52223.0,8.0,40.0,63.0,101.0,136.0,212.0,275.0,553.0
52224.0,8.0,40.0,63.0,101.0,137.0,212.0,275.0,551.0
52225.0,8.0,39.0,63.0,101.0,137.0,212.0,274.0,547.0
52226.0,8.0,39.0,63.0,101.0,137.0,212.0,274.0,547.0
52227.0,8.0,40.0,63.0,101.0,138.0,211.0,274.0,548.0
52228.0,8.0,40.0,63.0,101.0,138.0,211.0,275.0,551.0
52229.0,8.0,40.0,63.0,101.0,139.0,211.0,274.0,551.0
52230.0,8.0,39.0,62.0,100.0,139.0,212.0,274.0,553.0
52231.0,8.0,39.0,62.0,99.0,139.0,212.0,275.0,551.0
52232.0,8.0,39.0,62.0,100.0,137.0,212.0,275.0,547.0
52233.0,8.0,39.0,63.0,100.0,137.0,212.0,275.0,548.0
52234.0,8.0,40.0,63.0,100.0,137.0,211.0,275.0,548.0
52235.0,8.0,40.0,62.0,100.0,137.0,211.0,275.0,549.0
52236.0,8.0,40.0,62.0,100.0,138.0,211.0,274.0,553.0
52237.0,8.0,39.0,62.0,101.0,138.0,212.0,274.0,549.0
52238.0,8.0,40.0,62.0,101.0,140.0,211.0,274.0,555.0
52239.0,8.0,40.0,62.0,101.0,140.0,211.0,274.0,555.0
52240.0,8.0,40.0,62.0,100.0,139.0,211.0,274.0,556.0
52241.0,8.0,39.0,62.0,100.0,138.0,211.0,274.0,557.0
52242.0,8.0,39.0,62.0,99.0,137.0,212.0,275.0,550.0
52243.0,8.0,39.0,62.0,100.0,138.0,213.0,275.0,552.0
52244.0,8.0,39.0,62.0,100.0,139.0,212.0,275.0,554.0
52245.0,8.0,39.0,62.0,100.0,138.0,213.0,274.0,557.0
52246.0,8.0,39.0,62.0,100.0,138.0,212.0,273.0,555.0
52247.0,8.0,39.0,62.0,100.0,137.0,212.0,273.0,553.0
52248.0,8.0,39.0,62.0,100.0,138.0,212.0,274.0,553.0
52249.0,8.0,39.0,62.0,99.0,137.0,212.0,275.0,552.0
52250.0,8.0,39.0,62.0,99.0,137.0,212.0,275.0,549.0
52251.0,8.0,39.0,62.0,100.0,138.0,212.0,276.0,548.0
52252.0,8.0,39.0,62.0,99.0,138.0,212.0,276.0,554.0
52253.0,8.0,40.0,62.0,100.0,140.0,212.0,275.0,556.0
52254.0,8.0,40.0,62.0,100.0,140.0,212.0,275.0,558.0
52255.0,8.0,40.0,62.0,102.0,140.0,211.0,273.0,553.0
52256.0,8.0,40.0,62.0,102.0,138.0,211.0,273.0,551.0
52257.0,8.0,39.0,62.0,102.0,136.0,211.0,273.0,550.0
52258.0,8.0,39.0,62.0,101.0,136.0,211.0,273.0,549.0
52259.0,8.0,39.0,62.0,101.0,138.0,212.0,274.0,555.0
52300.0,8.0,39.0,62.0,101.0,138.0,212.0,274.0,551.0
52301.0,8.0,40.0,62.0,99.0,138.0,212.0,275.0,554.0
52302.0,8.0,40.0,62.0,99.0,138.0,212.0,274.0,552.0
52303.0,8.0,40.0,62.0,99.0,138.0,212.0,274.0,554.0
52304.0,8.0,40.0,62.0,100.0,138.0,211.0,274.0,553.0
52305.0,8.0,40.0,62.0,100.0,137.0,211.0,273.0,554.0
52306.0,8.0,40.0,62.0,100.0,138.0,211.0,274.0,554.0
52307.0,8.0,40.0,62.0,100.0,138.0,212.0,275.0,552.0
52308.0,8.0,40.0,62.0,99.0,139.0,212.0,275.0,548.0
52309.0,8.0,39.0,62.0,98.0,137.0,213.0,275.0,545.0
52310.0,8.0,39.0,62.0,98.0,138.0,212.0,274.0,547.0
52311.0,9.0,39.0,62.0,99.0,138.0,211.0,274.0,549.0
52312.0,9.0,39.0,62.0,100.0,138.0,212.0,274.0,551.0
52313.0,9.0,40.0,62.0,100.0,137.0,211.0,275.0,549.0
52314.0,9.0,39.0,62.0,101.0,139.0,211.0,275.0,548.0
52315.0,9.0,39.0,62.0,100.0,139.0,211.0,274.0,545.0
52316.0,8.0,39.0,62.0,100.0,139.0,212.0,273.0,545.0
52317.0,8.0,39.0,62.0,99.0,139.0,212.0,273.0,546.0
52318.0,8.0,40.0,62.0,100.0,138.0,212.0,273.0,551.0
52319.0,9.0,40.0,62.0,100.0,137.0,212.0,274.0,549.0
52320.0,9.0,40.0,62.0,98.0,137.0,211.0,274.0,553.0
52321.0,9.0,40.0,62.0,98.0,137.0,211.0,275.0,556.0
52322.0,8.0,40.0,62.0,98.0,137.0,211.0,275.0,556.0
52323.0,8.0,39.0,62.0,100.0,137.0,212.0,275.0,552.0
52324.0,8.0,39.0,62.0,101.0,138.0,211.0,274.0,552.0
52325.0,8.0,40.0,62.0,101.0,138.0,211.0,274.0,555.0
52326.0,8.0,40.0,62.0,99.0,138.0,211.0,273.0,553.0
52327.0,8.0,40.0,62.0,99.0,139.0,211.0,273.0,553.0
52328.0,8.0,40.0,62.0,99.0,139.0,211.0,273.0,554.0
52329.0,8.0,40.0,62.0,100.0,139.0,211.0,274.0,554.0
52330.0,8.0,40.0,62.0,100.0,138.0,211.0,275.0,551.0
52331.0,9.0,40.0,62.0,100.0,139.0,211.0,274.0,551.0
52332.0,9.0,40.0,62.0,100.0,138.0,211.0,275.0,549.0
52333.0,9.0,40.0,61.0,99.0,138.0,211.0,274.0,549.0
52334.0,9.0,39.0,62.0,100.0,137.0,212.0,275.0,549.0
52335.0,9.0,39.0,61.0,100.0,137.0,212.0,274.0,546.0
52336.0,9.0,40.0,62.0,100.0,137.0,213.0,275.0,548.0
52337.0,9.0,40.0,62.0,101.0,138.0,213.0,275.0,545.0
52338.0,9.0,40.0,61.0,101.0,137.0,212.0,275.0,548.0
52339.0,9.0,40.0,62.0,101.0,139.0,211.0,274.0,550.0
52340.0,9.0,40.0,61.0,101.0,140.0,212.0,275.0,553.0
52341.0,9.0,40.0,61.0,100.0,140.0,211.0,274.0,554.0
52342.0,9.0,40.0,61.0,100.0,139.0,211.0,274.0,552.0
52343.0,9.0,40.0,62.0,100.0,140.0,211.0,272.0,544.0
52344.0,9.0,40.0,62.0,99.0,139.0,212.0,273.0,544.0
52345.0,9.0,39.0,61.0,101.0,140.0,212.0,273.0,549.0
52346.0,9.0,39.0,61.0,100.0,139.0,212.0,274.0,552.0
52347.0,9.0,39.0,61.0,101.0,138.0,212.0,274.0,554.0
52348.0,8.0,40.0,61.0,100.0,138.0,212.0,274.0,552.0
52349.0,9.0,40.0,61.0,99.0,138.0,210.0,275.0,550.0
52350.0,8.0,39.0,61.0,98.0,138.0,211.0,275.0,551.0
52351.0,9.0,40.0,61.0,98.0,139.0,211.0,276.0,552.0
52352.0,9.0,40.0,61.0,99.0,138.0,212.0,275.0,555.0
52353.0,9.0,40.0,61.0,101.0,137.0,213.0,274.0,552.0
52354.0,9.0,40.0,61.0,101.0,136.0,213.0,273.0,551.0
52355.0,9.0,40.0,61.0,100.0,137.0,212.0,274.0,548.0
52356.0,9.0,40.0,61.0,100.0,136.0,212.0,274.0,550.0
52357.0,9.0,40.0,61.0,99.0,137.0,212.0,274.0,550.0
52358.0,9.0,40.0,61.0,99.0,137.0,212.0,273.0,550.0
52359.0,9.0,40.0,61.0,100.0,139.0,212.0,273.0,546.0
52400.0,8.0,40.0,61.0,100.0,138.0,212.0,273.0,547.0
52401.0,8.0,40.0,61.0,101.0,138.0,212.0,274.0,549.0
52402.0,8.0,39.0,61.0,102.0,138.0,211.0,274.0,548.0
52403.0,8.0,39.0,61.0,102.0,138.0,211.0,273.0,550.0
52404.0,9.0,39.0,61.0,101.0,139.0,211.0,274.0,549.0
52405.0,9.0,39.0,61.0,100.0,140.0,211.0,274.0,549.0
52406.0,9.0,40.0,61.0,99.0,140.0,211.0,274.0,547.0
52407.0,9.0,40.0,61.0,99.0,139.0,212.0,274.0,549.0
52408.0,9.0,40.0,61.0,99.0,138.0,211.0,274.0,550.0
52409.0,9.0,40.0,61.0,100.0,138.0,212.0,273.0,549.0
52410.0,9.0,40.0,61.0,99.0,138.0,211.0,273.0,550.0
52411.0,9.0,40.0,61.0,99.0,138.0,212.0,273.0,546.0
52412.0,9.0,40.0,60.0,99.0,138.0,212.0,274.0,547.0
52413.0,9.0,40.0,60.0,99.0,137.0,213.0,274.0,549.0
52414.0,9.0,39.0,61.0,99.0,138.0,213.0,274.0,549.0
52415.0,9.0,39.0,61.0,99.0,138.0,212.0,274.0,549.0
52416.0,9.0,39.0,61.0,99.0,139.0,211.0,274.0,551.0
52417.0,9.0,39.0,61.0,99.0,139.0,211.0,274.0,554.0
52418.0,9.0,40.0,61.0,96.0,139.0,211.0,274.0,557.0
52419.0,9.0,40.0,61.0,98.0,138.0,211.0,274.0,558.0
52420.0,9.0,40.0,61.0,98.0,138.0,210.0,274.0,554.0
52421.0,9.0,40.0,61.0,98.0,138.0,210.0,273.0,553.0
52422.0,9.0,40.0,61.0,99.0,136.0,211.0,274.0,551.0
52423.0,9.0,39.0,61.0,100.0,136.0,211.0,273.0,550.0
52424.0,9.0,39.0,61.0,100.0,137.0,211.0,274.0,548.0
52425.0,9.0,39.0,61.0,100.0,139.0,211.0,274.0,552.0
52426.0,9.0,39.0,61.0,102.0,139.0,212.0,275.0,552.0
52427.0,8.0,39.0,60.0,101.0,139.0,212.0,276.0,561.0
52428.0,9.0,39.0,60.0,101.0,138.0,212.0,275.0,561.0
52429.0,9.0,39.0,60.0,100.0,137.0,213.0,274.0,557.0
52430.0,9.0,40.0,61.0,99.0,137.0,212.0,273.0,550.0
52431.0,9.0,39.0,61.0,99.0,138.0,212.0,272.0,545.0
52432.0,9.0,40.0,60.0,99.0,138.0,211.0,273.0,549.0
52433.0,9.0,40.0,60.0,99.0,139.0,211.0,274.0,553.0
52434.0,8.0,39.0,60.0,98.0,139.0,211.0,275.0,555.0
52435.0,8.0,39.0,61.0,99.0,138.0,211.0,275.0,552.0
52436.0,8.0,39.0,60.0,99.0,137.0,211.0,274.0,553.0
52437.0,9.0,39.0,61.0,100.0,136.0,212.0,273.0,548.0
52438.0,9.0,40.0,61.0,99.0,136.0,212.0,272.0,550.0
52439.0,9.0,40.0,61.0,101.0,137.0,212.0,272.0,545.0
52440.0,9.0,40.0,61.0,101.0,137.0,212.0,272.0,544.0
52441.0,9.0,40.0,60.0,99.0,139.0,213.0,273.0,546.0
52442.0,9.0,40.0,60.0,99.0,139.0,212.0,273.0,547.0
52443.0,9.0,40.0,61.0,99.0,139.0,212.0,274.0,550.0
52444.0,9.0,40.0,61.0,99.0,139.0,212.0,274.0,548.0
52445.0,9.0,40.0,60.0,100.0,139.0,212.0,274.0,547.0
52446.0,8.0,40.0,60.0,100.0,139.0,212.0,274.0,549.0
52447.0,9.0,40.0,60.0,100.0,139.0,211.0,273.0,549.0
52448.0,8.0,40.0,60.0,100.0,140.0,211.0,274.0,549.0
52449.0,9.0,40.0,60.0,101.0,140.0,211.0,274.0,547.0
52450.0,9.0,40.0,61.0,100.0,138.0,212.0,274.0,551.0
52451.0,9.0,40.0,61.0,100.0,138.0,212.0,274.0,554.0
52452.0,9.0,39.0,61.0,99.0,137.0,212.0,273.0,552.0
52453.0,9.0,39.0,61.0,100.0,138.0,212.0,274.0,551.0
52454.0,9.0,40.0,60.0,99.0,138.0,211.0,273.0,547.0
52455.0,9.0,39.0,60.0,99.0,139.0,211.0,274.0,549.0
52456.0,9.0,39.0,60.0,99.0,139.0,211.0,273.0,547.0
52457.0,9.0,39.0,60.0,100.0,138.0,212.0,274.0,550.0
52458.0,8.0,39.0,60.0,100.0,136.0,212.0,272.0,550.0
52459.0,9.0,40.0,60.0,100.0,137.0,212.0,272.0,554.0
52500.0,8.0,39.0,60.0,99.0,137.0,212.0,272.0,551.0
52501.0,8.0,40.0,60.0,99.0,138.0,212.0,274.0,557.0
52502.0,8.0,39.0,60.0,99.0,139.0,212.0,274.0,555.0
52503.0,8.0,39.0,61.0,98.0,139.0,212.0,274.0,557.0
52504.0,9.0,40.0,60.0,99.0,138.0,212.0,273.0,554.0
52505.0,9.0,39.0,60.0,99.0,137.0,212.0,273.0,552.0
52506.0,9.0,40.0,60.0,100.0,137.0,212.0,274.0,550.0
52507.0,9.0,40.0,60.0,101.0,137.0,211.0,274.0,548.0
52508.0,9.0,39.0,60.0,101.0,138.0,211.0,274.0,550.0
52509.0,9.0,39.0,60.0,98.0,138.0,211.0,274.0,556.0
52510.0,9.0,40.0,60.0,99.0,138.0,212.0,274.0,553.0
52511.0,9.0,40.0,60.0,99.0,139.0,211.0,274.0,555.0
52512.0,9.0,40.0,60.0,102.0,138.0,211.0,274.0,553.0
52513.0,9.0,40.0,60.0,99.0,138.0,211.0,274.0,550.0
52514.0,9.0,40.0,60.0,101.0,138.0,211.0,274.0,552.0
52515.0,9.0,40.0,60.0,101.0,139.0,212.0,273.0,548.0
52516.0,9.0,40.0,60.0,102.0,139.0,212.0,273.0,553.0
52517.0,9.0,40.0,60.0,101.0,139.0,211.0,272.0,552.0
52518.0,9.0,40.0,60.0,100.0,139.0,212.0,272.0,554.0
52519.0,9.0,40.0,60.0,100.0,137.0,211.0,272.0,553.0
52520.0,9.0,40.0,60.0,100.0,137.0,211.0,272.0,553.0
52521.0,9.0,40.0,60.0,101.0,137.0,211.0,274.0,553.0
52522.0,8.0,40.0,60.0,101.0,137.0,211.0,274.0,551.0
52523.0,9.0,40.0,60.0,101.0,137.0,211.0,274.0,549.0
52524.0,9.0,40.0,60.0,101.0,137.0,211.0,274.0,548.0
52525.0,9.0,40.0,60.0,100.0,139.0,211.0,274.0,547.0
52526.0,9.0,40.0,60.0,100.0,139.0,211.0,273.0,546.0
52527.0,9.0,39.0,60.0,100.0,138.0,211.0,272.0,545.0
52528.0,9.0,40.0,60.0,100.0,138.0,211.0,272.0,548.0
52529.0,9.0,40.0,60.0,100.0,138.0,212.0,272.0,548.0
52530.0,9.0,40.0,61.0,100.0,139.0,211.0,274.0,552.0
52531.0,9.0,40.0,61.0,99.0,139.0,211.0,274.0,550.0
52532.0,9.0,40.0,60.0,98.0,138.0,210.0,274.0,552.0
52533.0,9.0,40.0,60.0,98.0,137.0,211.0,273.0,550.0
52534.0,9.0,39.0,60.0,98.0,138.0,211.0,273.0,548.0
52535.0,9.0,40.0,60.0,98.0,139.0,211.0,272.0,548.0
52536.0,9.0,40.0,60.0,98.0,139.0,211.0,273.0,548.0
52537.0,9.0,40.0,60.0,98.0,138.0,211.0,273.0,553.0
52538.0,9.0,40.0,60.0,99.0,138.0,211.0,273.0,550.0
52539.0,9.0,40.0,60.0,99.0,137.0,211.0,273.0,550.0
52540.0,9.0,40.0,60.0,99.0,137.0,211.0,273.0,550.0
52541.0,9.0,40.0,60.0,99.0,137.0,211.0,274.0,554.0
52542.0,9.0,40.0,60.0,100.0,137.0,211.0,275.0,554.0
52543.0,9.0,40.0,60.0,100.0,138.0,211.0,274.0,553.0
52544.0,8.0,40.0,60.0,100.0,137.0,211.0,274.0,551.0
52545.0,8.0,39.0,60.0,100.0,138.0,211.0,273.0,551.0
52546.0,9.0,39.0,60.0,100.0,137.0,211.0,274.0,549.0
52547.0,9.0,40.0,60.0,100.0,138.0,211.0,274.0,546.0
52548.0,9.0,40.0,60.0,99.0,137.0,211.0,274.0,552.0
52549.0,9.0,40.0,60.0,99.0,138.0,212.0,273.0,551.0
52550.0,9.0,40.0,60.0,99.0,137.0,211.0,273.0,555.0
52551.0,9.0,40.0,60.0,100.0,137.0,211.0,274.0,551.0
52552.0,9.0,40.0,60.0,100.0,138.0,211.0,273.0,550.0
52553.0,9.0,40.0,60.0,100.0,138.0,212.0,273.0,550.0
52554.0,9.0,40.0,60.0,99.0,138.0,212.0,273.0,554.0
52555.0,8.0,40.0,60.0,100.0,138.0,211.0,273.0,549.0
52556.0,8.0,39.0,60.0,100.0,138.0,211.0,273.0,550.0
52557.0,8.0,40.0,60.0,100.0,138.0,211.0,273.0,547.0
52558.0,8.0,40.0,60.0,101.0,138.0,211.0,274.0,554.0
52559.0,8.0,40.0,59.0,100.0,138.0,210.0,273.0,553.0
52600.0,9.0,40.0,59.0,100.0,139.0,210.0,274.0,554.0
52601.0,9.0,40.0,60.0,99.0,138.0,211.0,274.0,552.0
52602.0,8.0,39.0,60.0,99.0,139.0,211.0,275.0,552.0
52603.0,8.0,39.0,60.0,99.0,139.0,212.0,273.0,548.0
52604.0,8.0,39.0,60.0,98.0,139.0,212.0,274.0,550.0
52605.0,8.0,39.0,60.0,98.0,139.0,211.0,274.0,552.0
52606.0,8.0,40.0,60.0,98.0,139.0,212.0,274.0,552.0
52607.0,8.0,40.0,60.0,99.0,138.0,211.0,274.0,553.0
52608.0,8.0,40.0,60.0,100.0,139.0,211.0,273.0,553.0
52609.0,9.0,40.0,59.0,99.0,138.0,211.0,273.0,550.0
52610.0,9.0,40.0,60.0,99.0,137.0,211.0,273.0,550.0
52611.0,9.0,40.0,60.0,98.0,134.0,212.0,273.0,551.0
52612.0,9.0,40.0,60.0,99.0,135.0,212.0,273.0,553.0
52613.0,9.0,40.0,60.0,99.0,137.0,211.0,273.0,553.0
52614.0,9.0,40.0,60.0,98.0,138.0,211.0,273.0,553.0
52615.0,9.0,39.0,60.0,98.0,139.0,211.0,272.0,550.0
52616.0,9.0,40.0,60.0,95.0,140.0,212.0,272.0,550.0
52617.0,9.0,40.0,60.0,96.0,140.0,211.0,272.0,548.0
52618.0,9.0,40.0,60.0,96.0,139.0,211.0,272.0,550.0
52619.0,9.0,40.0,60.0,96.0,138.0,211.0,272.0,550.0
52620.0,9.0,40.0,60.0,98.0,137.0,211.0,273.0,553.0
52621.0,9.0,40.0,60.0,99.0,138.0,212.0,273.0,554.0
52622.0,9.0,40.0,60.0,99.0,139.0,211.0,273.0,550.0
52623.0,9.0,40.0,60.0,99.0,140.0,212.0,272.0,552.0
52624.0,9.0,40.0,60.0,98.0,139.0,211.0,272.0,548.0
52625.0,9.0,40.0,60.0,98.0,138.0,212.0,272.0,546.0
52626.0,9.0,39.0,60.0,98.0,138.0,212.0,273.0,544.0
52627.0,9.0,39.0,60.0,98.0,140.0,213.0,273.0,543.0
52628.0,9.0,40.0,60.0,99.0,140.0,212.0,274.0,545.0
52629.0,9.0,40.0,60.0,99.0,140.0,212.0,273.0,545.0
52630.0,9.0,40.0,60.0,100.0,140.0,210.0,273.0,549.0
52631.0,9.0,40.0,60.0,100.0,139.0,211.0,273.0,550.0
52632.0,9.0,40.0,60.0,101.0,139.0,211.0,273.0,548.0
52633.0,9.0,40.0,60.0,101.0,139.0,211.0,273.0,550.0
52634.0,9.0,40.0,60.0,101.0,139.0,212.0,273.0,545.0
52635.0,9.0,40.0,60.0,101.0,139.0,212.0,273.0,549.0
52636.0,9.0,40.0,60.0,100.0,138.0,211.0,273.0,545.0
52637.0,9.0,40.0,60.0,100.0,138.0,212.0,272.0,547.0
52638.0,9.0,40.0,61.0,100.0,139.0,212.0,273.0,550.0
52639.0,9.0,40.0,60.0,100.0,139.0,212.0,272.0,554.0
52640.0,9.0,40.0,60.0,101.0,139.0,212.0,273.0,554.0
52641.0,9.0,40.0,60.0,101.0,139.0,211.0,272.0,550.0
52642.0,9.0,40.0,60.0,101.0,139.0,211.0,273.0,550.0
52643.0,9.0,40.0,60.0,99.0,138.0,211.0,273.0,552.0
52644.0,9.0,40.0,60.0,99.0,138.0,211.0,274.0,553.0
52645.0,9.0,40.0,60.0,98.0,138.0,210.0,275.0,558.0
52646.0,9.0,40.0,60.0,98.0,139.0,210.0,276.0,561.0
52647.0,9.0,40.0,60.0,98.0,137.0,211.0,275.0,554.0
52648.0,9.0,40.0,60.0,99.0,137.0,212.0,275.0,557.0
52649.0,9.0,40.0,60.0,98.0,138.0,213.0,275.0,553.0
52650.0,9.0,40.0,60.0,98.0,139.0,213.0,275.0,559.0
52651.0,9.0,40.0,60.0,98.0,138.0,211.0,273.0,555.0
52652.0,9.0,40.0,60.0,101.0,137.0,211.0,273.0,556.0
52653.0,9.0,40.0,60.0,100.0,136.0,211.0,273.0,547.0
52654.0,9.0,40.0,60.0,100.0,136.0,211.0,273.0,547.0
52655.0,9.0,40.0,61.0,100.0,137.0,212.0,274.0,546.0
52656.0,9.0,40.0,61.0,99.0,138.0,212.0,274.0,547.0
52657.0,9.0,40.0,60.0,99.0,138.0,211.0,274.0,552.0
52658.0,9.0,40.0,60.0,99.0,138.0,211.0,274.0,553.0
52659.0,9.0,40.0,60.0,99.0,137.0,211.0,274.0,557.0
52700.0,9.0,40.0,60.0,99.0,138.0,211.0,274.0,553.0
52701.0,9.0,40.0,60.0,99.0,137.0,211.0,273.0,555.0
52702.0,9.0,40.0,60.0,98.0,138.0,210.0,273.0,550.0
52703.0,9.0,40.0,60.0,100.0,138.0,210.0,274.0,554.0
52704.0,9.0,40.0,60.0,100.0,139.0,210.0,273.0,550.0
52705.0,9.0,40.0,60.0,100.0,139.0,210.0,274.0,549.0
52706.0,9.0,40.0,60.0,99.0,138.0,210.0,274.0,547.0
52707.0,9.0,40.0,60.0,99.0,138.0,211.0,275.0,550.0
52708.0,9.0,40.0,60.0,99.0,138.0,212.0,274.0,553.0
52709.0,9.0,40.0,60.0,99.0,138.0,212.0,274.0,553.0
52710.0,9.0,40.0,61.0,100.0,139.0,210.0,273.0,550.0
52711.0,9.0,40.0,61.0,100.0,139.0,211.0,272.0,551.0
52712.0,9.0,40.0,61.0,100.0,139.0,210.0,273.0,552.0
52713.0,9.0,40.0,61.0,101.0,139.0,210.0,273.0,555.0
52714.0,9.0,40.0,61.0,101.0,138.0,211.0,274.0,557.0
52715.0,9.0,40.0,61.0,101.0,137.0,211.0,274.0,554.0
52716.0,9.0,40.0,60.0,100.0,137.0,211.0,274.0,544.0
52717.0,9.0,40.0,61.0,100.0,137.0,211.0,273.0,541.0
52718.0,9.0,40.0,61.0,100.0,138.0,211.0,274.0,544.0
52719.0,9.0,40.0,61.0,100.0,137.0,211.0,274.0,550.0
52720.0,9.0,40.0,61.0,100.0,138.0,211.0,273.0,549.0
52721.0,9.0,40.0,60.0,100.0,136.0,210.0,273.0,551.0
52722.0,9.0,39.0,61.0,99.0,136.0,211.0,273.0,548.0
52723.0,9.0,39.0,61.0,99.0,137.0,211.0,274.0,550.0
52724.0,9.0,39.0,61.0,99.0,137.0,212.0,274.0,542.0
52725.0,9.0,39.0,61.0,99.0,137.0,212.0,274.0,547.0
52726.0,9.0,39.0,61.0,99.0,138.0,212.0,274.0,549.0
52727.0,9.0,40.0,61.0,98.0,138.0,212.0,274.0,558.0
52728.0,9.0,40.0,61.0,97.0,138.0,212.0,274.0,559.0
52729.0,9.0,40.0,61.0,98.0,138.0,212.0,273.0,556.0
52730.0,9.0,40.0,60.0,100.0,138.0,211.0,273.0,554.0
52731.0,9.0,40.0,61.0,101.0,140.0,211.0,273.0,548.0
52732.0,9.0,40.0,61.0,100.0,139.0,211.0,273.0,548.0
52733.0,9.0,40.0,61.0,99.0,139.0,211.0,274.0,550.0
52734.0,9.0,40.0,61.0,98.0,139.0,211.0,274.0,551.0
52735.0,9.0,40.0,60.0,99.0,137.0,212.0,274.0,548.0
52736.0,9.0,40.0,60.0,100.0,137.0,212.0,275.0,551.0
52737.0,9.0,40.0,61.0,99.0,137.0,212.0,274.0,550.0
52738.0,9.0,40.0,61.0,99.0,138.0,211.0,273.0,549.0
52739.0,9.0,40.0,61.0,99.0,137.0,211.0,272.0,550.0
52740.0,9.0,40.0,61.0,100.0,138.0,211.0,272.0,550.0
52741.0,9.0,40.0,61.0,100.0,137.0,211.0,273.0,554.0
52742.0,9.0,40.0,61.0,101.0,137.0,212.0,274.0,553.0
52743.0,9.0,40.0,61.0,100.0,136.0,211.0,274.0,554.0
52744.0,9.0,40.0,61.0,100.0,137.0,211.0,274.0,552.0
52745.0,9.0,40.0,61.0,100.0,137.0,210.0,274.0,547.0
52746.0,9.0,40.0,61.0,100.0,138.0,211.0,273.0,546.0
52747.0,9.0,40.0,61.0,100.0,139.0,210.0,273.0,549.0
52748.0,9.0,40.0,61.0,100.0,137.0,210.0,272.0,551.0
52749.0,9.0,40.0,61.0,100.0,137.0,210.0,272.0,552.0
52750.0,9.0,40.0,61.0,100.0,138.0,209.0,272.0,547.0
52751.0,9.0,40.0,61.0,100.0,138.0,209.0,272.0,547.0
52752.0,9.0,40.0,61.0,99.0,140.0,210.0,273.0,550.0
52753.0,9.0,40.0,61.0,99.0,140.0,210.0,273.0,554.0
52754.0,9.0,40.0,61.0,100.0,141.0,212.0,273.0,555.0
52755.0,9.0,40.0,61.0,99.0,140.0,212.0,274.0,559.0
52756.0,9.0,40.0,61.0,100.0,140.0,212.0,273.0,553.0
52757.0,9.0,40.0,61.0,100.0,140.0,212.0,273.0,556.0
52758.0,9.0,39.0,61.0,100.0,139.0,212.0,273.0,555.0
52759.0,9.0,39.0,61.0,100.0,139.0,211.0,273.0,558.0
52800.0,9.0,39.0,62.0,99.0,138.0,211.0,273.0,550.0
52801.0,9.0,39.0,62.0,99.0,139.0,211.0,273.0,551.0
52802.0,9.0,39.0,61.0,98.0,139.0,211.0,273.0,548.0
52803.0,9.0,39.0,61.0,99.0,138.0,211.0,273.0,549.0
52804.0,9.0,39.0,61.0,95.0,139.0,211.0,275.0,554.0
52805.0,9.0,39.0,61.0,96.0,139.0,211.0,274.0,555.0
